date,meteors
2019-08-12,0
2019-08-12,9
2019-08-12,0
2019-08-12,8
2019-08-12,14
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,7
2019-08-12,22
2019-08-12,0
2019-08-12,2
2019-08-12,0
2019-08-12,0
2019-08-12,2
2019-08-12,0
2019-08-12,11
2019-08-12,2
2019-08-12,5
2019-08-12,1
2019-08-12,1
2019-08-12,0
2019-08-12,1
2019-08-12,3
2019-08-12,0
2019-08-12,1
2019-08-12,20
2019-08-12,2
2019-08-12,0
2019-08-12,2
2019-08-12,9
2019-08-12,16
2019-08-12,0
2019-08-12,0
2019-08-12,3
2019-08-12,18
2019-08-12,0
2019-08-12,0
2019-08-12,5
2019-08-12,16
2019-08-12,0
2019-08-12,0
2019-08-12,1
2019-08-12,0
2019-08-12,3
2019-08-12,11
2019-08-12,0
2019-08-12,0
2019-08-12,2
2019-08-12,5
2019-08-12,3
2019-08-12,4
2019-08-12,1
2019-08-12,1
2019-08-12,0
2019-08-12,14
2019-08-12,5
2019-08-12,1
2019-08-12,14
2019-08-12,5
2019-08-12,0
2019-08-12,0
2019-08-12,6
2019-08-12,0
2019-08-12,2
2019-08-12,9
2019-08-12,0
2019-08-12,0
2019-08-12,2
2019-08-12,0
2019-08-12,4
2019-08-12,3
2019-08-12,9
2019-08-12,0
2019-08-12,1
2019-08-12,0
2019-08-12,1
2019-08-12,6
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,9
2019-08-12,0
2019-08-12,0
2019-08-12,2
2019-08-12,0
2019-08-12,1
2019-08-12,0
2019-08-12,3
2019-08-12,1
2019-08-12,3
2019-08-12,1
2019-08-12,14
2019-08-12,0
2019-08-12,8
2019-08-12,8
2019-08-12,0
2019-08-12,4
2019-08-12,3
2019-08-12,5
2019-08-12,2
2019-08-12,0
2019-08-12,1
2019-08-12,14
2019-08-12,0
2019-08-12,0
2019-08-12,1
2019-08-12,0
2019-08-12,7
2019-08-12,12
2019-08-12,0
2019-08-12,7
2019-08-12,0
2019-08-12,0
2019-08-12,5
2019-08-12,7
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,3
2019-08-12,13
2019-08-12,1
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,5
2019-08-12,0
2019-08-12,0
2019-08-12,4
2019-08-12,0
2019-08-12,2
2019-08-12,7
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,3
2019-08-12,9
2019-08-12,1
2019-08-12,0
2019-08-12,0
2019-08-12,2
2019-08-12,12
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,6
2019-08-12,4
2019-08-12,0
2019-08-12,0
2019-08-12,1
2019-08-12,0
2019-08-12,1
2019-08-12,5
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,1
2019-08-12,1
2019-08-12,15
2019-08-12,0
2019-08-12,5
2019-08-12,1
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,5
2019-08-12,4
2019-08-12,0
2019-08-12,7
2019-08-12,2
2019-08-12,4
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,1
2019-08-12,0
2019-08-12,6
2019-08-12,0
2019-08-12,3
2019-08-12,2
2019-08-12,0
2019-08-12,0
2019-08-12,3
2019-08-12,0
2019-08-12,4
2019-08-12,1
2019-08-12,2
2019-08-12,0
2019-08-12,1
2019-08-12,2
2019-08-12,0
2019-08-12,27
2019-08-12,0
2019-08-12,2
2019-08-12,3
2019-08-12,3
2019-08-12,1
2019-08-12,4
2019-08-12,1
2019-08-12,17
2019-08-12,1
2019-08-12,1
2019-08-12,1
2019-08-12,8
2019-08-12,1
2019-08-12,1
2019-08-12,2
2019-08-12,2
2019-08-12,1
2019-08-12,16
2019-08-12,0
2019-08-12,0
2019-08-12,3
2019-08-12,1
2019-08-12,2
2019-08-12,2
2019-08-12,0
2019-08-12,12
2019-08-12,0
2019-08-12,1
2019-08-12,2
2019-08-12,3
2019-08-12,4
2019-08-12,0
2019-08-12,4
2019-08-12,0
2019-08-12,5
2019-08-12,0
2019-08-12,10
2019-08-12,0
2019-08-12,10
2019-08-12,23
2019-08-12,0
2019-08-12,2
2019-08-12,1
2019-08-12,1
2019-08-12,0
2019-08-12,2
2019-08-12,0
2019-08-12,0
2019-08-12,1
2019-08-12,0
2019-08-12,6
2019-08-12,2
2019-08-12,0
2019-08-12,1
2019-08-12,2
2019-08-12,2
2019-08-12,0
2019-08-12,7
2019-08-12,2
2019-08-12,6
2019-08-12,4
2019-08-12,15
2019-08-12,3
2019-08-12,16
2019-08-12,4
2019-08-12,1
2019-08-12,0
2019-08-12,15
2019-08-12,5
2019-08-12,0
2019-08-12,1
2019-08-12,16
2019-08-12,1
2019-08-12,1
2019-08-12,0
2019-08-12,4
2019-08-12,7
2019-08-12,6
2019-08-12,1
2019-08-12,5
2019-08-12,2
2019-08-12,6
2019-08-12,12
2019-08-12,6
2019-08-12,0
2019-08-12,4
2019-08-12,1
2019-08-12,6
2019-08-12,0
2019-08-12,4
2019-08-12,0
2019-08-12,6
2019-08-12,1
2019-08-12,1
2019-08-12,0
2019-08-12,0
2019-08-12,1
2019-08-12,6
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,1
2019-08-12,5
2019-08-12,0
2019-08-12,1
2019-08-12,0
2019-08-12,1
2019-08-12,0
2019-08-12,1
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,1
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,1
2019-08-12,0
2019-08-12,1
2019-08-12,4
2019-08-12,8
2019-08-12,4
2019-08-12,0
2019-08-12,5
2019-08-12,4
2019-08-12,0
2019-08-12,0
2019-08-12,3
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,10
2019-08-12,5
2019-08-12,7
2019-08-12,7
2019-08-12,9
2019-08-12,6
2019-08-12,0
2019-08-12,0
2019-08-12,3
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,1
2019-08-12,1
2019-08-12,2
2019-08-12,2
2019-08-12,1
2019-08-12,4
2019-08-12,0
2019-08-12,3
2019-08-12,1
2019-08-12,4
2019-08-12,3
2019-08-12,2
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,1
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,2
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,3
2019-08-12,0
2019-08-12,1
2019-08-12,0
2019-08-12,3
2019-08-12,0
2019-08-12,0
2019-08-12,2
2019-08-12,0
2019-08-12,1
2019-08-12,4
2019-08-12,1
2019-08-12,2
2019-08-12,1
2019-08-12,2
2019-08-12,0
2019-08-12,3
2019-08-12,0
2019-08-12,1
2019-08-12,1
2019-08-12,3
2019-08-12,3
2019-08-12,3
2019-08-12,16
2019-08-12,1
2019-08-12,0
2019-08-12,8
2019-08-12,10
2019-08-12,6
2019-08-12,7
2019-08-12,11
2019-08-12,6
2019-08-12,3
2019-08-12,1
2019-08-12,0
2019-08-12,1
2019-08-12,2
2019-08-12,1
2019-08-12,2
2019-08-12,0
2019-08-12,4
2019-08-12,1
2019-08-12,1
2019-08-12,0
2019-08-12,4
2019-08-12,0
2019-08-12,4
2019-08-12,0
2019-08-12,3
2019-08-12,1
2019-08-12,15
2019-08-12,4
2019-08-12,11
2019-08-12,9
2019-08-12,14
2019-08-12,2
2019-08-12,11
2019-08-12,4
2019-08-12,19
2019-08-12,2
2019-08-12,4
2019-08-12,1
2019-08-12,10
2019-08-12,4
2019-08-12,6
2019-08-12,1
2019-08-12,14
2019-08-12,6
2019-08-12,9
2019-08-12,0
2019-08-12,10
2019-08-12,1
2019-08-12,3
2019-08-12,1
2019-08-12,7
2019-08-12,0
2019-08-12,4
2019-08-12,1
2019-08-12,1
2019-08-12,0
2019-08-12,1
2019-08-12,0
2019-08-12,3
2019-08-12,0
2019-08-12,2
2019-08-12,0
2019-08-12,1
2019-08-12,0
2019-08-12,9
2019-08-12,4
2019-08-12,14
2019-08-12,0
2019-08-12,5
2019-08-12,1
2019-08-12,5
2019-08-12,3
2019-08-12,1
2019-08-12,0
2019-08-12,1
2019-08-12,1
2019-08-12,11
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,1
2019-08-12,5
2019-08-12,2
2019-08-12,12
2019-08-12,0
2019-08-12,8
2019-08-12,0
2019-08-12,12
2019-08-12,1
2019-08-12,18
2019-08-12,1
2019-08-12,12
2019-08-12,1
2019-08-12,0
2019-08-12,1
2019-08-12,2
2019-08-12,10
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,3
2019-08-12,7
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,5
2019-08-12,6
2019-08-12,0
2019-08-12,7
2019-08-12,5
2019-08-12,4
2019-08-12,6
2019-08-12,12
2019-08-12,4
2019-08-12,5
2019-08-12,0
2019-08-12,3
2019-08-12,0
2019-08-12,3
2019-08-12,0
2019-08-12,7
2019-08-12,1
2019-08-12,3
2019-08-12,0
2019-08-12,8
2019-08-12,0
2019-08-12,0
2019-08-12,1
2019-08-12,5
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,9
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,2
2019-08-12,10
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,4
2019-08-12,3
2019-08-12,1
2019-08-12,3
2019-08-12,1
2019-08-12,7
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,1
2019-08-12,5
2019-08-12,0
2019-08-12,1
2019-08-12,13
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,4
2019-08-12,5
2019-08-12,0
2019-08-12,6
2019-08-12,0
2019-08-12,5
2019-08-12,1
2019-08-12,3
2019-08-12,2
2019-08-12,8
2019-08-12,0
2019-08-12,0
2019-08-12,1
2019-08-12,5
2019-08-12,0
2019-08-12,13
2019-08-12,7
2019-08-12,6
2019-08-12,4
2019-08-12,8
2019-08-12,4
2019-08-12,7
2019-08-12,1
2019-08-12,5
2019-08-12,1
2019-08-12,2
2019-08-12,0
2019-08-12,9
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,1
2019-08-12,7
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,4
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,1
2019-08-12,4
2019-08-12,2
2019-08-12,4
2019-08-12,2
2019-08-12,6
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,1
2019-08-12,7
2019-08-12,1
2019-08-12,0
2019-08-12,0
2019-08-12,6
2019-08-12,0
2019-08-12,3
2019-08-12,1
2019-08-12,10
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,3
2019-08-12,9
2019-08-12,3
2019-08-12,5
2019-08-12,0
2019-08-12,1
2019-08-12,5
2019-08-12,0
2019-08-12,2
2019-08-12,0
2019-08-12,8
2019-08-12,1
2019-08-12,2
2019-08-12,0
2019-08-12,1
2019-08-12,0
2019-08-12,15
2019-08-12,5
2019-08-12,9
2019-08-12,4
2019-08-12,6
2019-08-12,3
2019-08-12,6
2019-08-12,4
2019-08-12,2
2019-08-12,0
2019-08-12,5
2019-08-12,0
2019-08-12,0
2019-08-12,1
2019-08-12,12
2019-08-12,0
2019-08-12,0
2019-08-12,2
2019-08-12,2
2019-08-12,5
2019-08-12,0
2019-08-12,0
2019-08-12,1
2019-08-12,6
2019-08-12,0
2019-08-12,0
2019-08-12,1
2019-08-12,0
2019-08-12,8
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,2
2019-08-12,3
2019-08-12,1
2019-08-12,3
2019-08-12,1
2019-08-12,4
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,1
2019-08-12,9
2019-08-12,2
2019-08-12,0
2019-08-12,0
2019-08-12,1
2019-08-12,10
2019-08-12,5
2019-08-12,8
2019-08-12,0
2019-08-12,3
2019-08-12,0
2019-08-12,1
2019-08-12,2
2019-08-12,2
2019-08-12,0
2019-08-12,10
2019-08-12,5
2019-08-12,9
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,9
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,1
2019-08-12,1
2019-08-12,0
2019-08-12,17
2019-08-12,2
2019-08-12,11
2019-08-12,1
2019-08-12,6
2019-08-12,2
2019-08-12,10
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,2
2019-08-12,0
2019-08-12,2
2019-08-12,0
2019-08-12,10
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,1
2019-08-12,9
2019-08-12,0
2019-08-12,2
2019-08-12,1
2019-08-12,4
2019-08-12,1
2019-08-12,3
2019-08-12,0
2019-08-12,4
2019-08-12,0
2019-08-12,7
2019-08-12,0
2019-08-12,1
2019-08-12,1
2019-08-12,11
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,2
2019-08-12,10
2019-08-12,0
2019-08-12,0
2019-08-12,3
2019-08-12,5
2019-08-12,0
2019-08-12,5
2019-08-12,0
2019-08-12,0
2019-08-12,1
2019-08-12,8
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,5
2019-08-12,0
2019-08-12,5
2019-08-12,0
2019-08-12,8
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,0
2019-08-12,8
2019-08-12,0
2019-08-12,3
2019-08-12,14
2019-08-12,1
2019-08-12,0
2019-08-12,1
2019-08-12,1
2019-08-12,0
2019-08-12,1
2019-08-12,0
2019-08-12,13
2019-08-12,3
2019-08-12,4
2019-08-12,0
2019-08-12,4
2019-08-12,1
2019-08-12,3
2019-08-12,1
2019-08-12,5
2019-08-12,2
2019-08-12,14
2019-08-12,3
2019-08-12,5
2019-08-12,0
2019-08-12,18
2019-08-12,6
2019-08-12,12
2019-08-12,0
2019-08-12,11
2019-08-12,1
2019-08-12,0
2019-08-12,1
2019-08-12,17
2019-08-12,3
2019-08-12,6
2019-08-12,3
2019-08-12,9
2019-08-12,3
2019-08-12,5
2019-08-12,2
2019-08-12,13
2019-08-12,8
2019-08-12,11
2019-08-12,3
2019-08-12,12
2019-08-12,4
2019-08-12,12
2019-08-12,4
2019-08-13,8
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,8
2019-08-13,0
2019-08-13,7
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,12
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,2
2019-08-13,9
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,3
2019-08-13,8
2019-08-13,0
2019-08-13,8
2019-08-13,0
2019-08-13,8
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,17
2019-08-13,3
2019-08-13,0
2019-08-13,1
2019-08-13,1
2019-08-13,14
2019-08-13,2
2019-08-13,13
2019-08-13,0
2019-08-13,0
2019-08-13,1
2019-08-13,2
2019-08-13,9
2019-08-13,3
2019-08-13,4
2019-08-13,0
2019-08-13,4
2019-08-13,0
2019-08-13,14
2019-08-13,2
2019-08-13,2
2019-08-13,0
2019-08-13,10
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,3
2019-08-13,2
2019-08-13,1
2019-08-13,6
2019-08-13,0
2019-08-13,6
2019-08-13,0
2019-08-13,8
2019-08-13,0
2019-08-13,1
2019-08-13,0
2019-08-13,1
2019-08-13,11
2019-08-13,0
2019-08-13,12
2019-08-13,0
2019-08-13,7
2019-08-13,1
2019-08-13,5
2019-08-13,0
2019-08-13,3
2019-08-13,0
2019-08-13,9
2019-08-13,1
2019-08-13,3
2019-08-13,0
2019-08-13,6
2019-08-13,1
2019-08-13,4
2019-08-13,1
2019-08-13,5
2019-08-13,2
2019-08-13,5
2019-08-13,0
2019-08-13,8
2019-08-13,0
2019-08-13,1
2019-08-13,2
2019-08-13,12
2019-08-13,0
2019-08-13,1
2019-08-13,10
2019-08-13,0
2019-08-13,0
2019-08-13,1
2019-08-13,9
2019-08-13,0
2019-08-13,16
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,1
2019-08-13,1
2019-08-13,0
2019-08-13,6
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,7
2019-08-13,0
2019-08-13,0
2019-08-13,3
2019-08-13,7
2019-08-13,0
2019-08-13,0
2019-08-13,1
2019-08-13,1
2019-08-13,6
2019-08-13,2
2019-08-13,6
2019-08-13,2
2019-08-13,7
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,2
2019-08-13,6
2019-08-13,0
2019-08-13,18
2019-08-13,2
2019-08-13,3
2019-08-13,1
2019-08-13,6
2019-08-13,0
2019-08-13,2
2019-08-13,0
2019-08-13,9
2019-08-13,0
2019-08-13,7
2019-08-13,0
2019-08-13,5
2019-08-13,0
2019-08-13,9
2019-08-13,0
2019-08-13,0
2019-08-13,1
2019-08-13,3
2019-08-13,16
2019-08-13,0
2019-08-13,10
2019-08-13,0
2019-08-13,0
2019-08-13,2
2019-08-13,9
2019-08-13,0
2019-08-13,0
2019-08-13,1
2019-08-13,9
2019-08-13,1
2019-08-13,8
2019-08-13,0
2019-08-13,9
2019-08-13,1
2019-08-13,2
2019-08-13,0
2019-08-13,10
2019-08-13,0
2019-08-13,0
2019-08-13,2
2019-08-13,3
2019-08-13,3
2019-08-13,0
2019-08-13,0
2019-08-13,2
2019-08-13,5
2019-08-13,0
2019-08-13,1
2019-08-13,1
2019-08-13,2
2019-08-13,1
2019-08-13,1
2019-08-13,1
2019-08-13,1
2019-08-13,0
2019-08-13,1
2019-08-13,1
2019-08-13,13
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,16
2019-08-13,0
2019-08-13,8
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,1
2019-08-13,11
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,2
2019-08-13,4
2019-08-13,0
2019-08-13,4
2019-08-13,0
2019-08-13,9
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,9
2019-08-13,0
2019-08-13,1
2019-08-13,9
2019-08-13,2
2019-08-13,12
2019-08-13,0
2019-08-13,0
2019-08-13,2
2019-08-13,11
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,3
2019-08-13,0
2019-08-13,4
2019-08-13,1
2019-08-13,2
2019-08-13,4
2019-08-13,9
2019-08-13,2
2019-08-13,5
2019-08-13,0
2019-08-13,13
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,7
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,13
2019-08-13,0
2019-08-13,7
2019-08-13,0
2019-08-13,4
2019-08-13,0
2019-08-13,12
2019-08-13,0
2019-08-13,19
2019-08-13,0
2019-08-13,0
2019-08-13,1
2019-08-13,4
2019-08-13,0
2019-08-13,9
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,4
2019-08-13,15
2019-08-13,0
2019-08-13,7
2019-08-13,0
2019-08-13,2
2019-08-13,1
2019-08-13,3
2019-08-13,0
2019-08-13,4
2019-08-13,0
2019-08-13,7
2019-08-13,0
2019-08-13,19
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,1
2019-08-13,9
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,1
2019-08-13,4
2019-08-13,0
2019-08-13,12
2019-08-13,4
2019-08-13,11
2019-08-13,1
2019-08-13,0
2019-08-13,0
2019-08-13,2
2019-08-13,12
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,12
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,3
2019-08-13,21
2019-08-13,2
2019-08-13,0
2019-08-13,0
2019-08-13,10
2019-08-13,0
2019-08-13,0
2019-08-13,1
2019-08-13,11
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,3
2019-08-13,8
2019-08-13,0
2019-08-13,11
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,1
2019-08-13,5
2019-08-13,0
2019-08-13,5
2019-08-13,0
2019-08-13,3
2019-08-13,1
2019-08-13,1
2019-08-13,0
2019-08-13,12
2019-08-13,1
2019-08-13,9
2019-08-13,2
2019-08-13,3
2019-08-13,1
2019-08-13,12
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,3
2019-08-13,11
2019-08-13,2
2019-08-13,10
2019-08-13,0
2019-08-13,10
2019-08-13,0
2019-08-13,15
2019-08-13,0
2019-08-13,1
2019-08-13,8
2019-08-13,0
2019-08-13,5
2019-08-13,0
2019-08-13,6
2019-08-13,0
2019-08-13,8
2019-08-13,0
2019-08-13,7
2019-08-13,0
2019-08-13,5
2019-08-13,1
2019-08-13,8
2019-08-13,2
2019-08-13,5
2019-08-13,1
2019-08-13,6
2019-08-13,1
2019-08-13,8
2019-08-13,2
2019-08-13,9
2019-08-13,0
2019-08-13,2
2019-08-13,0
2019-08-13,2
2019-08-13,13
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,1
2019-08-13,12
2019-08-13,2
2019-08-13,4
2019-08-13,0
2019-08-13,11
2019-08-13,4
2019-08-13,11
2019-08-13,1
2019-08-13,12
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,18
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,1
2019-08-13,16
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,10
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,4
2019-08-13,14
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,6
2019-08-13,0
2019-08-13,0
2019-08-13,2
2019-08-13,0
2019-08-13,16
2019-08-13,0
2019-08-13,3
2019-08-13,9
2019-08-13,0
2019-08-13,1
2019-08-13,1
2019-08-13,7
2019-08-13,2
2019-08-13,7
2019-08-13,2
2019-08-13,11
2019-08-13,3
2019-08-13,12
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,4
2019-08-13,13
2019-08-13,3
2019-08-13,9
2019-08-13,0
2019-08-13,15
2019-08-13,0
2019-08-13,6
2019-08-13,4
2019-08-13,13
2019-08-13,3
2019-08-13,8
2019-08-13,1
2019-08-13,7
2019-08-13,0
2019-08-13,0
2019-08-13,11
2019-08-13,0
2019-08-13,5
2019-08-13,13
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,17
2019-08-13,1
2019-08-13,29
2019-08-13,1
2019-08-13,3
2019-08-13,0
2019-08-13,0
2019-08-13,19
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,4
2019-08-13,12
2019-08-13,2
2019-08-13,1
2019-08-13,0
2019-08-13,4
2019-08-13,17
2019-08-13,1
2019-08-13,0
2019-08-13,7
2019-08-13,15
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,4
2019-08-13,11
2019-08-13,0
2019-08-13,0
2019-08-13,14
2019-08-13,1
2019-08-13,1
2019-08-13,0
2019-08-13,4
2019-08-13,27
2019-08-13,1
2019-08-13,0
2019-08-13,2
2019-08-13,3
2019-08-13,2
2019-08-13,0
2019-08-13,2
2019-08-13,10
2019-08-13,0
2019-08-13,0
2019-08-13,1
2019-08-13,5
2019-08-13,1
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,2
2019-08-13,0
2019-08-13,14
2019-08-13,1
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,1
2019-08-13,5
2019-08-13,2
2019-08-13,7
2019-08-13,5
2019-08-13,9
2019-08-13,2
2019-08-13,2
2019-08-13,1
2019-08-13,9
2019-08-13,1
2019-08-13,0
2019-08-13,0
2019-08-13,3
2019-08-13,13
2019-08-13,1
2019-08-13,21
2019-08-13,2
2019-08-13,12
2019-08-13,2
2019-08-13,13
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,4
2019-08-13,26
2019-08-13,3
2019-08-13,12
2019-08-13,2
2019-08-13,12
2019-08-13,2
2019-08-13,15
2019-08-13,0
2019-08-13,0
2019-08-13,4
2019-08-13,7
2019-08-13,0
2019-08-13,2
2019-08-13,7
2019-08-13,0
2019-08-13,1
2019-08-13,1
2019-08-13,2
2019-08-13,11
2019-08-13,2
2019-08-13,0
2019-08-13,1
2019-08-13,0
2019-08-13,5
2019-08-13,1
2019-08-13,1
2019-08-13,1
2019-08-13,15
2019-08-13,0
2019-08-13,8
2019-08-13,6
2019-08-13,1
2019-08-13,6
2019-08-13,1
2019-08-13,9
2019-08-13,0
2019-08-13,12
2019-08-13,0
2019-08-13,1
2019-08-13,0
2019-08-13,1
2019-08-13,22
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,13
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,9
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,2
2019-08-13,19
2019-08-13,0
2019-08-13,0
2019-08-13,3
2019-08-13,21
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,4
2019-08-13,10
2019-08-13,0
2019-08-13,1
2019-08-13,0
2019-08-13,4
2019-08-13,13
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,2
2019-08-13,10
2019-08-13,0
2019-08-13,1
2019-08-13,10
2019-08-13,0
2019-08-13,1
2019-08-13,0
2019-08-13,4
2019-08-13,21
2019-08-13,4
2019-08-13,6
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,10
2019-08-13,1
2019-08-13,1
2019-08-13,0
2019-08-13,3
2019-08-13,21
2019-08-13,0
2019-08-13,10
2019-08-13,2
2019-08-13,14
2019-08-13,0
2019-08-13,14
2019-08-13,0
2019-08-13,23
2019-08-13,1
2019-08-13,0
2019-08-13,3
2019-08-13,14
2019-08-13,2
2019-08-13,4
2019-08-13,0
2019-08-13,7
2019-08-13,1
2019-08-13,6
2019-08-13,0
2019-08-13,24
2019-08-13,1
2019-08-13,0
2019-08-13,0
2019-08-13,2
2019-08-13,9
2019-08-13,1
2019-08-13,10
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,7
2019-08-13,14
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,3
2019-08-13,9
2019-08-13,1
2019-08-13,2
2019-08-13,5
2019-08-13,0
2019-08-13,0
2019-08-13,1
2019-08-13,7
2019-08-13,0
2019-08-13,0
2019-08-13,2
2019-08-13,3
2019-08-13,15
2019-08-13,2
2019-08-13,0
2019-08-13,0
2019-08-13,0
2019-08-13,6
2019-08-13,0
2019-08-13,1
2019-08-13,1
2019-08-13,0
2019-08-13,12
2019-08-13,4
